courier_id,weekly_hours,deliveries_per_week,weekly_income,income_variability,stress_level,work_life_balance,job_satisfaction,experience_years,city,burnout_score,burnout_risk
3670,48.3868731792169,99.96416682776476,730.3446468216548,0.28275962836579627,4,5,8,1,Barcelona,17.84365823742303,Low
3671,55.29457481598357,108.02341281015615,767.467177998876,0.49372367634501424,5,5,5,1,Amsterdam,24.025609208245214,Low
3672,53.72315380028451,119.24071467348733,511.1610007889221,0.30584511649510465,2,2,1,1,Barcelona,20.175397305036398,Low
3673,33.569806879262714,78.31383603612045,870.7900658647786,0.39675286732926773,1,9,6,3,Berlin,2.538470737071491,Low
3674,53.20158186755484,109.8402938793147,495.29882709954165,0.37317511907973844,4,4,6,3,Berlin,21.692225751063837,Low
3675,44.353113949674814,71.44237891377128,467.8218574496137,0.4399645740368552,6,7,8,2,Berlin,19.205579925270996,Low
3676,45.72874098015515,102.55228278970671,629.8808882876515,0.1862893961862438,1,6,2,1,Amsterdam,8.581516255908983,Low
3677,45.73196991001694,85.18721994630454,446.9313903286529,0.4015305046772113,1,5,9,2,Berlin,12.234896019777196,Low
3678,43.4975701120174,91.1419476770481,512.8009663692341,0.4525420961222998,9,5,6,4,Berlin,28.074691994828218,Low
3679,56.91707497107065,90.58769685055094,711.4151636076365,0.1686039291920971,5,7,1,4,Paris,18.261161783242162,Low
3680,44.16282040150788,39.8823747550547,502.8828278325905,0.23872088791520152,2,2,9,1,Paris,16.63605499960438,Low
3681,33.80453871616831,51.896953528480665,245.74733105370385,0.4880407057326246,2,9,8,0,Amsterdam,5.521768672176738,Low
3682,41.06470144030271,82.56353599543806,555.0979081773795,0.412315138391917,4,2,1,4,Berlin,21.442561816009984,Low
3683,46.78694716810475,37.81802300897078,395.5559631421408,0.21303633301501296,2,9,8,0,Paris,6.6664474805815574,Low
3684,57.29214784297051,100.78027757999389,629.790673594182,0.3255767078577948,4,4,7,2,Berlin,22.4434114314691,Low
3685,51.03094684948834,101.78889915720355,604.4284573739369,0.2617304491397915,6,6,5,1,Berlin,20.926588546244417,Low
3686,36.49464721252956,88.17926382194476,720.7100522249783,0.29598607053085196,7,1,6,2,Barcelona,26.408254869067385,Low
3687,69.85189916678891,51.97164968105194,636.1298451189045,0.2420664765562834,6,5,4,2,Berlin,27.876234515599506,Low
3688,47.6477531097798,114.50347347171288,663.5366425487098,0.21173240741213625,4,6,9,3,Barcelona,15.4116500070553,Low
3689,57.753907379990146,130.93026599295894,399.635485979343,0.3699052165565675,3,9,9,1,Paris,13.525224379562719,Low
3690,43.482855664227706,83.67692068614934,620.5979743835753,0.411416726034447,4,9,1,3,Berlin,11.659023959612782,Low
3691,50.33359244705449,92.7633844612809,795.2676934040435,0.449582849098938,5,9,9,2,Barcelona,16.09590622510573,Low
3692,53.39468504518405,85.0434663699011,396.7025137044849,0.16213198692727523,4,3,3,0,Barcelona,21.139725382827965,Low
3693,57.18194711754256,93.25922972496998,769.9607437590647,0.4291422094580962,3,4,2,1,Paris,21.446006229843732,Low
3694,55.57368305378225,77.0110310843401,417.5974863198004,0.20192032979082541,1,8,4,1,Barcelona,8.691308214042929,Low
3695,53.721970000729776,79.13589400390492,372.2043132425039,0.2709345559640203,3,8,4,4,Berlin,12.825936559859134,Low
3696,41.849132688058916,102.64294001243414,544.4300665032257,0.46057747433969864,5,2,9,0,Berlin,24.160514549814657,Low
3697,39.28253958043938,138.64060404741102,607.3865624193214,0.2818014403930408,6,8,4,0,Barcelona,14.602776278062226,Low
3698,48.326075103241976,44.99821913995653,636.7625185958398,0.1788254136177265,4,7,5,2,Berlin,13.786076667149857,Low
3699,54.33128072341069,77.40468788992582,355.73563688401975,0.16394746209484712,1,9,6,2,Berlin,6.438858837971678,Low
3700,42.77279299223393,50.48848786919795,565.1810145881435,0.2891935066608535,7,5,4,2,Amsterdam,22.223772964278712,Low
3701,55.651719657143865,119.8006224644021,397.1668142774742,0.40506896959062166,9,2,1,4,Barcelona,35.746205593049375,Low
3702,59.52616745486179,65.30655076700253,276.6616615894135,0.4988820575897205,6,5,2,0,Paris,27.34667081235574,Low
3703,35.83679080926581,43.91998015535515,360.6895526700823,0.4149634513723608,6,2,3,3,Paris,23.90067175650335,Low
3704,36.630792962037205,95.95467497121433,387.36494510662726,0.4508047835771415,9,5,4,0,Berlin,25.997285724382575,Low
3705,43.59624941094663,123.60777786857778,578.2392740528761,0.3991329443739552,4,9,5,3,Barcelona,11.570204267023541,Low
3706,48.076126681891964,96.58994671401906,672.8320494603003,0.45817404030244246,5,7,3,1,Berlin,18.504578407592014,Low
3707,39.75432986232949,85.11994693204792,279.01900551871,0.13051741732556532,5,7,1,3,Berlin,12.7314731319545,Low
3708,58.52202678867144,90.22852306939984,552.7941611312084,0.4719726395926582,5,1,8,1,Barcelona,30.776334432528014,Low
3709,49.24066861518451,115.37101657063887,323.49527213436403,0.25856246149026246,8,9,8,2,Paris,19.857825199457977,Low
3710,45.39447048240739,58.145018249646256,594.3628113521,0.46864568931217787,1,6,4,0,Amsterdam,11.304798037843996,Low
3711,30.640904761314722,77.20382239784217,406.5904128494378,0.13029313498379025,3,7,7,2,Amsterdam,5.995202778232319,Low
3712,31.841841835724928,68.68274628726166,342.30064729650815,0.3860971828484544,8,2,4,0,Berlin,26.413524379202023,Low
3713,47.810092502818065,50.80336731770724,619.9496773021363,0.3942754994680818,9,1,3,3,Amsterdam,34.78578274552624,Low
3714,23.674043738451637,71.79061851457993,411.96160918323574,0.49876435571910915,2,4,7,0,Paris,10.089856678726584,Low
3715,55.12637409644071,107.69302739956122,452.60540729709527,0.4075421082759255,4,9,6,3,Berlin,15.11333331169147,Low
3716,43.418461556276796,94.16505370981814,200.0,0.25302948232624267,8,9,1,0,Barcelona,18.055833290145465,Low
3717,70.0,96.10776250270501,641.9827042135211,0.32289942064741817,5,3,9,1,Amsterdam,29.728994206474184,Low
3718,68.07916250616111,83.66189029133295,623.1362781753661,0.2466203752666361,1,1,2,3,Barcelona,23.389952504514692,Low
3719,43.18550930752483,93.08309456821472,500.8186766421971,0.17840745812194325,6,2,3,2,Paris,23.73972737347688,Low
3720,43.93662997468685,59.98524144129736,270.86285879663615,0.19940093100090941,9,9,5,2,Berlin,19.67499830241515,Low
3721,54.9558151400203,72.26225285181927,681.4053767502145,0.18880421370972839,9,9,3,2,Barcelona,22.874786679103376,Low
3722,62.031726099180375,84.80010592421692,400.06049204588135,0.3195261320652852,1,1,3,2,Berlin,22.30477915040696,Low
3723,28.619709425639833,86.93789647204726,431.99698248491177,0.46246425381275735,4,9,8,1,Amsterdam,7.7105553658195225,Low
3724,27.136245346453133,88.00469637304683,846.8066084539296,0.465090650435359,1,1,4,1,Berlin,13.29178010828953,Low
3725,38.779651944456184,76.54161794959055,394.45453338361557,0.1219055110103302,7,4,2,4,Paris,20.852950693440157,Low
3726,50.82737583173864,70.56441497174175,611.331494363975,0.1319597603807574,3,5,5,4,Berlin,15.067810353329167,Low
3727,49.968735905075974,150.0,584.3138393123926,0.1980476228689374,2,8,2,4,Berlin,8.971097000212167,Low
3728,55.6977145498385,102.66968182330997,558.5258289320128,0.20202378098778997,8,5,8,4,Amsterdam,27.22955217482945,Low
3729,33.003024716346914,90.32868689881556,542.3000813831766,0.13795567009570045,9,5,3,0,Paris,21.78046411586108,Low
3730,21.838561370311233,74.16978754484015,556.45828428338,0.2553853364693762,7,4,2,3,Barcelona,17.105421775787132,Low
3731,53.58014195302145,68.71952932640309,540.791088641081,0.3350901570765149,6,9,3,2,Berlin,17.924944156671586,Low
3732,36.71803727034765,76.7299851568261,492.2122461835909,0.3312648802397855,6,8,3,0,Berlin,14.32805998350215,Low
3733,24.81512135611362,87.32072108966709,726.6924686166113,0.3173718725034371,9,9,1,1,Barcelona,15.118255131868457,Low
3734,46.450637459593814,32.98911139842296,303.10091588010823,0.23546876995499888,5,7,3,2,Paris,15.789878937428131,Low
3735,52.931756882186775,40.765260115632906,653.2187156023065,0.38258227412663226,5,7,3,3,Barcelona,19.205349805922353,Low
3736,43.77942867878723,64.07794027652606,623.3513448031327,0.43059357639242857,2,5,4,3,Berlin,13.939764367560453,Low
3737,40.42151613817511,85.17848591946421,604.7598681994102,0.23850970659096338,6,1,8,1,Berlin,25.011551907362165,Low
3738,43.406377678540935,74.01817132120371,667.5469141460193,0.1342141437197848,6,6,9,2,Paris,17.36405474076013,Low
3739,41.29417237599217,116.95303065248712,486.11009070974103,0.21853210043674262,6,6,1,4,Amsterdam,17.573572717165078,Low
3740,31.51952888059833,42.94008032510578,219.65388862596848,0.1549474618299611,4,4,1,2,Paris,13.005333282479109,Low
3741,37.853193230095684,61.21636325991574,489.1561010428271,0.28694349089087234,7,2,6,2,Barcelona,25.225392877937427,Low
3742,50.212799050138145,118.00229352477753,351.32086735631685,0.16237406052643133,9,1,1,3,Paris,33.187580320305756,Low
3743,48.216785413765,83.27798311687867,390.2211185212904,0.2851379030631909,1,3,5,1,Barcelona,14.816414654761408,Low
3744,46.6805980596682,102.12106457002896,313.63704892513823,0.18840115692985912,3,9,1,2,Amsterdam,8.388190987199051,Low
3745,35.04851518146621,131.2811735817366,428.39827123342485,0.39549244218496116,9,1,8,0,Amsterdam,30.969478976289473,Low
3746,43.184968378643326,62.654889552454435,410.5064459024826,0.11102729633433826,5,5,5,0,Barcelona,16.565763476936382,Low
3747,23.22934953557145,77.5171415551992,200.0,0.3218985215327702,6,6,6,1,Berlin,13.187790075999136,Low
3748,46.784766638853895,73.18932747672821,605.0332866923434,0.16779530996802267,8,9,4,4,Barcelona,18.213383091336393,Low
3749,59.288577078135674,31.13517488791811,833.0482787007322,0.10039674578785084,9,1,8,2,Barcelona,35.29054058131921,Low
3750,30.258678679578942,72.24007990610077,590.9355790244433,0.4476800352259228,8,5,9,2,Paris,22.054403956132912,Low
3751,39.14072326682245,102.02655468451664,469.56140651986584,0.36861111512562705,3,1,9,3,Amsterdam,19.928328131303005,Low
3752,48.2910677871013,93.51473854530602,491.7880406485677,0.13957712882020937,1,2,1,2,Paris,14.883091624332481,Low
3753,57.528426344274834,95.47707923470026,436.8521197980236,0.3656289470735422,5,2,7,4,Berlin,27.914817374017872,Low
3754,40.51775383699851,70.61227548401251,513.5062375800437,0.3446589330950394,7,5,4,2,Berlin,22.101915482049947,Low
3755,38.077496707341034,63.597569099858966,494.44878588901497,0.2893426748172814,2,4,8,2,Berlin,12.316675760375125,Low
3756,25.31076857583917,111.7313917974655,373.84273544025586,0.26770323937024565,1,6,7,3,Barcelona,3.2702629664542067,Low
3757,46.03438129308106,67.56707134105827,752.4332583421747,0.454827905166294,4,5,1,0,Paris,18.85859343958726,Low
3758,65.42076040143743,87.35205096983036,276.9268646435344,0.19805920795898052,3,2,1,0,Barcelona,24.606820200021033,Low
3759,47.77358461964676,84.08336701693847,607.7497314791369,0.2593240228053533,4,9,1,4,Berlin,11.425315613947562,Low
3760,44.77721020816287,116.54292540642795,484.82035590237024,0.2316461651579309,1,8,2,1,Amsterdam,5.74962471402817,Low
3761,48.22082310766986,104.28530894180899,785.1247722598617,0.4084804116146534,2,9,2,1,Paris,9.051051048447489,Low
3762,44.88907996051398,47.61853448332198,551.1296898872332,0.4665861224930158,1,6,9,3,Barcelona,11.132585213084353,Low
3763,36.8698562773987,50.31117083062399,446.01416942251274,0.43991267949609225,3,5,5,2,Paris,13.960083678180533,Low
3764,53.232799156777055,94.47274545172836,462.8439202348254,0.4190815721199074,4,5,1,3,Barcelona,20.66065546823219,Low
3765,47.25761523111754,78.39155881552084,505.98600417796416,0.49471597822803315,1,2,7,0,Amsterdam,18.124444351615594,Low
3766,45.176132519336576,68.6207054011559,328.58139575053985,0.37885782016415404,6,4,2,4,Amsterdam,23.341417957442516,Low
3767,35.2463397272175,105.39069709986177,384.9695712323132,0.4004215164854136,2,2,3,1,Berlin,15.578117083019386,Low
3768,58.03507931934759,84.68648455222277,232.25840462122136,0.49312101588200763,5,2,4,2,Amsterdam,29.341733954624353,Low
3769,51.6470274533311,81.3114346722361,361.5534652438859,0.10279631415966964,8,8,3,1,Barcelona,20.522071377596024,Low
3770,39.47079162632698,99.49571601887624,514.0859722490675,0.3536193505745461,4,4,3,0,Barcelona,17.37743099364355,Low
3771,55.01824853681937,70.62227512641088,545.0262573926782,0.39558861278131585,5,4,9,2,Berlin,24.46136068885897,Low
3772,40.02429161614793,119.21297463681385,203.1005457505397,0.467130821502878,9,7,4,0,Berlin,24.178595699873156,Low
3773,37.17996507488963,60.2988094191748,479.41824454336995,0.4535377216737372,2,4,8,1,Amsterdam,13.68936673920426,Low
3774,37.40296882519713,96.42322665855221,584.5114926233198,0.4367842724935177,2,9,1,1,Amsterdam,6.088733372494315,Low
3775,27.289314469119088,115.84582096649612,475.5631709935647,0.4783165087766815,6,9,6,0,Barcelona,11.469959428502541,Low
3776,49.71542380418206,45.567612768197506,404.93170313332996,0.31495167516548306,6,3,1,2,Barcelona,25.564143892909446,Low
3777,26.6885512166165,71.41662060368877,438.1758282427679,0.10276803823393071,3,6,5,0,Barcelona,6.034245747324256,Low
3778,32.71556168734237,108.55518482213895,418.8854967534167,0.10442175947880382,9,7,7,2,Berlin,18.35888610099075,Low
3779,24.244119909214668,108.93111369327562,404.4904161337914,0.31785562224714325,1,3,1,3,Berlin,7.951792195235833,Low
3780,44.13930307209107,75.71260999029401,526.0735287867273,0.2741088955455765,3,4,9,3,Berlin,15.982879877083086,Low
3781,43.49679539728128,61.63322265807851,846.1532341603177,0.2804980213461794,8,1,9,2,Paris,30.35401883264618,Low
3782,41.73303786813636,103.89839555826906,388.4450124642225,0.2601618948840148,8,9,6,0,Paris,17.621530309281056,Low
3783,34.57422305329423,109.58872756454012,452.27860510078597,0.4670903236364943,4,7,2,2,Berlin,12.543170152353213,Low
3784,33.2776624656336,50.88341628719013,492.24530909371526,0.24366814046791596,8,7,2,1,Amsterdam,17.919980144369237,Low
3785,49.64369863546574,49.90215877584049,396.89683484625596,0.4424907767052333,8,9,9,0,Paris,21.818017357692053,Low
3786,39.494480682915125,85.63141704958998,664.735370528514,0.46114591751665635,1,6,4,2,Amsterdam,9.459803380041102,Low
3787,48.16358321536145,95.7340158357223,200.0,0.2998007079995819,3,8,6,1,Paris,11.447082044604254,Low
3788,36.14751313875777,72.52327286924863,420.3411244431986,0.2787752149460353,1,5,2,4,Barcelona,8.132006091087684,Low
3789,46.81062742771083,96.98234549955873,622.7470604479943,0.4044082416861787,2,8,4,1,Barcelona,10.087270645175035,Low
3790,58.032780373160634,62.24658482906545,455.8858537417049,0.3831886030559529,4,1,2,2,Barcelona,27.741720142507717,Low
3791,50.861658003927836,27.132660023156618,376.8741561724563,0.2314140466384824,3,3,3,0,Amsterdam,19.072637867563174,Low
3792,40.875861817835194,69.4024731916851,566.1135131658147,0.14101925036985863,6,4,2,0,Paris,19.672951049049143,Low
3793,47.571989703559275,81.58080366282753,635.9514853095728,0.20594096007299215,5,9,8,3,Paris,12.831006511797703,Low
3794,42.59334825469787,73.10400100258859,531.5953167822588,0.1524114023249196,5,8,5,2,Amsterdam,12.302118499658556,Low
3795,45.07880184694728,51.034918408512866,379.8169460280675,0.21789291031067656,7,8,5,1,Barcelona,17.702569657190946,Low
3796,41.743889478514966,34.608775603029564,568.4304978727615,0.20472862623231963,7,2,8,1,Amsterdam,25.57045310587769,Low
3797,43.356647941146086,67.14777989080255,439.69260495878154,0.3550845695546855,9,7,8,2,Barcelona,24.05784007789068,Low
3798,47.12093353074175,102.4413942912436,611.7780322840741,0.48179841138191193,8,3,7,1,Berlin,30.454264173041643,Low
3799,35.06641300418049,111.40493598534206,722.4888327284887,0.3742974929321935,3,6,5,4,Paris,11.26289883057608,Low
3800,34.84121173010021,109.69283460346138,200.0,0.4706597632258279,2,4,7,3,Amsterdam,13.158961151288342,Low
3801,31.114574461687887,59.602261621286175,516.6601209793449,0.41365290344337735,1,6,1,0,Amsterdam,6.47090137294014,Low
3802,28.9972889549629,51.1573419092409,239.63990945785594,0.3911510488284693,6,4,3,1,Barcelona,18.610697174773566,Low
3803,32.82717307779521,92.41586537449739,866.2682877994656,0.2656247760853366,4,3,3,4,Amsterdam,16.004399684191927,Low
3804,46.59462506804129,95.87750028994813,429.78131993057144,0.22991780114534746,3,2,2,2,Barcelona,19.27756553186586,Low
3805,36.07212484508116,90.00424013001243,611.9559862738058,0.43851094898916776,2,4,6,1,Barcelona,13.206746943416025,Low
3806,50.13614464231096,29.648418144055917,494.7024710607656,0.46215729317160215,2,2,3,2,Paris,20.662416324409307,Low
3807,45.34713748752562,58.32788537791333,379.5373128921411,0.28075299746037286,4,7,4,4,Barcelona,13.911671220861415,Low
3808,25.314957865619462,79.25778024285054,361.692042923386,0.10362523927465778,1,1,3,4,Barcelona,9.130739752432417,Low
3809,51.549755842216896,92.18045486576068,737.8518759651138,0.41701242356258816,6,1,7,0,Amsterdam,30.13505098829095,Low
3810,53.1079864559171,99.18268406506218,643.3907090267467,0.21402753618891668,5,5,4,2,Amsterdam,20.572671298664297,Low
3811,35.06137325165147,83.606338057051,791.5376131066345,0.1039551460067683,9,7,5,3,Barcelona,19.057963435563124,Low
3812,49.20191542894992,88.2695951634559,508.3180002736549,0.42199542359044884,2,1,7,0,Barcelona,21.480528864589463,Low
3813,36.43501762590801,82.1216364590276,543.1879431869,0.30696567552675924,9,4,4,2,Barcelona,26.00016204304,Low
3814,45.97670376748336,97.14048435546208,459.9212651517068,0.3740842985353877,9,5,6,2,Berlin,28.033854115598885,Low
3815,32.35501593045034,87.82164128727277,456.9376695327486,0.465875928457791,9,2,9,4,Barcelona,29.365264063713013,Low
3816,27.068935474654232,81.64344150118218,343.71696012839476,0.3164695320552422,4,7,6,4,Berlin,8.785375962948692,Low
3817,41.17182810387031,73.29078002156548,512.6015286386527,0.3012776290315863,5,4,5,2,Amsterdam,19.364324721476954,Low
3818,43.762710537251635,82.03228562606203,381.6130107670704,0.21626484853930542,8,8,1,4,Paris,19.291461646568543,Low
3819,41.02320306385396,92.11478447098187,566.2863383246304,0.22207753377598105,8,1,8,2,Paris,29.027736256916,Low
3820,33.1596944177744,86.68688472245154,525.5015328470314,0.4186168264118584,1,1,5,2,Paris,14.634076589450904,Low
3821,41.00100937868863,89.52066045863134,543.1523065513584,0.2796116982343748,1,1,5,0,Paris,15.596419795950336,Low
3822,47.69294752580734,113.56804653377964,751.2694909535339,0.16541048344324816,6,4,3,0,Amsterdam,21.961989092174683,Low
3823,44.55106969877463,86.62909806866469,494.3423075351613,0.13781150560019825,7,1,2,3,Paris,27.24343596563437,Low
3824,46.82501030599214,63.77503698817106,613.5090504280142,0.28916804674471175,2,5,1,0,Amsterdam,13.439183559244757,Low
3825,38.29884799545767,102.09016964985423,807.7264196128372,0.2859820094470922,2,6,9,1,Amsterdam,9.349474493108222,Low
3826,56.717179147161595,45.84504155827706,695.9925603942571,0.3613833112821584,5,7,5,1,Barcelona,20.128986856970062,Low
3827,33.238266634452195,52.96466548151782,672.9754547682267,0.28842699109805625,9,8,4,4,Barcelona,18.855749901316223,Low
3828,49.875602970867185,88.39618161800172,453.996767671925,0.1573902816536859,5,8,7,1,Paris,14.536583707797014,Low
3829,56.81891092959962,92.90991669466447,534.4464583351695,0.3031211539194054,8,2,4,0,Barcelona,33.07688481807394,Low
3830,49.80908092748896,48.87371941240012,302.25855619550873,0.4627157615544101,8,4,2,3,Berlin,29.569881893790786,Low
3831,42.9747577293517,70.42956297533125,574.8371601446622,0.163776564648085,5,7,9,2,Berlin,14.030192965286359,Low
3832,39.71702953337021,64.84790419450853,541.1690266420762,0.37590185639109963,8,9,8,3,Amsterdam,18.174127423922055,Low
3833,55.36087651046256,67.83309192796008,503.5077687734272,0.33754370598621064,8,9,4,0,Barcelona,22.48370001300087,Low
3834,30.77025074738327,103.58994440682365,654.079218236429,0.39943429068472114,5,3,8,0,Paris,18.72541813106219,Low
3835,35.29875739620356,97.66263658868132,318.83377663634053,0.1602401093710371,5,7,9,0,Paris,11.69202831257144,Low
3836,41.02442234508278,79.5219455036573,745.2294276740521,0.4766421347623978,4,4,2,4,Berlin,19.073748051148815,Low
3837,57.37653757511998,66.3509518221268,635.2647031910426,0.34838657110686344,1,9,4,1,Barcelona,9.19682698360463,Low
3838,48.79767636040896,46.258758244496484,489.4049030522039,0.43882845507645474,9,7,6,0,Berlin,26.527587458887233,Low
3839,35.31954241489755,115.50462346954872,477.690561827391,0.19864270547209426,2,6,7,2,Barcelona,7.582289779190206,Low
3840,41.896922946150966,94.80284750712296,572.0916822872891,0.3957651557591847,1,9,5,1,Paris,5.026728441437136,Low
3841,38.85676855903706,62.33327239817149,728.127684809567,0.4124122817335676,6,7,7,1,Berlin,17.281153385046792,Low
3842,37.90211007766465,97.98998744062229,515.2411578035017,0.2589741089548303,5,8,4,4,Barcelona,11.9603741128477,Low
3843,54.78889558556779,78.24440948563436,521.6046352968839,0.2535813811533688,1,5,8,3,Paris,13.472482487204026,Low
3844,31.282568707364945,72.82226237844142,502.7177716438807,0.3631185060102997,7,4,3,1,Barcelona,21.01595567231248,Low
3845,61.087808557343735,90.88028820724006,767.3036169052209,0.1373630727040864,7,1,3,1,Paris,32.19997329424398,Low
3846,53.28229690184623,61.46254375218187,444.66753455944644,0.3942496600870036,3,8,5,0,Amsterdam,13.927185671423906,Low
3847,55.90861670603698,71.40608701224724,495.5738602071393,0.11715470393576438,8,6,6,2,Amsterdam,24.944132051168733,Low
3848,40.37060487974742,83.03652660498865,719.5153481391492,0.1762361204483304,6,4,3,0,Barcelona,19.87354266840753,Low
3849,43.500592809208904,67.51372017786966,522.0516250419296,0.36565750289654686,4,3,2,2,Berlin,20.206752871728142,Low
3850,30.66848185475288,96.7271302566881,670.5588290068283,0.13932946683678554,3,5,5,1,Barcelona,9.093839224793719,Low
3851,39.753375929331966,126.72666259195651,363.3079914645562,0.488736836590716,1,4,6,2,Amsterdam,12.81338114470675,Low
3852,49.93654847643151,61.14254668482143,469.2061217557229,0.4473584837847603,2,7,3,0,Berlin,12.954549380777056,Low
3853,57.96063061781396,38.37186759239889,722.6651057660342,0.3505209329626946,2,6,7,0,Amsterdam,15.893398514971135,Low
3854,33.92843183197549,29.95649581309346,398.5490426354682,0.42762298226774,5,3,3,3,Amsterdam,19.954759372270047,Low
3855,41.34494063014734,76.23829646262544,477.3051440345439,0.45503201943582716,4,1,2,4,Berlin,23.453802383402476,Low
3856,43.48700779767478,63.42088524684543,538.5027846337218,0.2037902598287274,2,7,4,3,Berlin,8.584004937589707,Low
3857,31.042107978075148,85.19651252667701,351.626822301052,0.43976463517972786,9,5,3,1,Amsterdam,24.21027874521982,Low
3858,50.913492417584,83.31494180065252,437.92848220671544,0.17791751345504073,7,1,7,2,Paris,29.553222859825606,Low
3859,37.76009668257391,39.919578834647595,516.8955022738461,0.26533690565952617,8,1,8,0,Berlin,28.481398061367436,Low
3860,43.04609648822976,34.62790426296485,507.0022601242942,0.3233038524994397,8,6,3,0,Amsterdam,23.146867471463324,Low
3861,40.48050628088122,87.39833100865238,692.0528031255703,0.385556385229613,2,4,6,0,Berlin,13.999715736560496,Low
3862,37.106614942803255,83.38572086799893,731.2185792248381,0.11205652708901122,5,8,1,0,Berlin,10.252549753731088,Low
3863,44.929550145194455,69.35455004083622,371.5872691998633,0.2162037651112756,3,2,5,1,Amsterdam,18.64090269467109,Low
3864,42.84390421431978,38.57141037169239,516.6902778751235,0.34340763928415613,9,4,2,4,Paris,28.287247657137492,Low
3865,41.281421177213346,91.78478156912477,601.1372462637148,0.2429474716596475,9,8,1,3,Barcelona,20.813901069760476,Low
3866,37.71538378319657,111.79748863559858,727.4521198698797,0.4100100222517974,6,8,7,3,Amsterdam,15.414715357476943,Low
3867,48.195246707829554,86.94956100547306,607.7735445975694,0.36066086446028656,4,5,4,0,Paris,18.56518265695173,Low
3868,61.536172684922846,58.81315273587339,543.6370102388497,0.19376058148949432,8,3,5,0,Amsterdam,31.898457620371794,Low
3869,46.39887232839127,81.11380413927878,599.9813797973947,0.15837159183693325,5,4,2,2,Paris,19.503377616886713,Low
3870,54.96118214911129,45.84714797665788,601.065325150439,0.35161879743482016,3,3,8,0,Barcelona,21.504542619081587,Low
3871,31.097780748465375,106.44901784596982,360.8428561573447,0.28018693108190307,8,2,3,3,Barcelona,25.131203535358644,Low
3872,46.5776143929377,82.04610836323847,528.9198188759403,0.16758281644052744,6,4,7,2,Berlin,21.649112482286583,Low
3873,34.02631681028933,35.7960772061692,718.8741491283038,0.23054968212735094,5,9,1,2,Berlin,9.01339186436031,Low
3874,30.230750724680988,72.48314098890793,468.8964846958993,0.22121869932743465,1,6,1,0,Barcelona,4.281412210678643,Low
3875,37.60628592540964,91.58253775585577,519.4169963821166,0.14325278893575005,3,4,7,2,Amsterdam,12.71441366698039,Low
3876,56.91899334413573,71.67380947561193,463.6225325710967,0.31876360770609125,7,1,1,4,Barcelona,32.76333408030163,Low
3877,54.500158286696454,73.10260696399565,200.0,0.40545945356502167,3,7,9,0,Paris,15.904642021659154,Low
3878,47.430047220544,49.389944823818205,503.08852658520186,0.3301867555411948,1,2,9,4,Paris,16.530881721575145,Low
3879,29.67299440110069,94.16352467704141,545.2687895979309,0.43051654597494093,8,6,8,0,Paris,20.207063780079615,Low
3880,43.03719348612063,63.78826999952156,423.1259913678647,0.15102741888617255,7,1,8,4,Barcelona,26.921432234697914,Low
3881,48.01700008901736,26.088865574874184,326.80445766729076,0.2742447431288896,5,7,4,0,Berlin,16.6475474579941,Low
3882,46.75536229578598,70.71856573324015,367.90903103275264,0.34376604146323964,5,4,4,3,Paris,21.46426910336819,Low
3883,26.56206416519254,104.52874288925882,614.6281424203346,0.3704006243767629,6,3,5,0,Paris,19.17262549332539,Low
3884,36.09682151980128,70.32676383500132,795.8787159570358,0.3783145225693708,7,7,9,3,Barcelona,18.112191681634094,Low
3885,44.35922235851283,123.449624628088,707.365001135815,0.3915861708391525,3,3,3,1,Paris,18.723628415945374,Low
3886,50.3629090951719,90.72419871371292,298.3480992754172,0.3605719248784067,4,8,4,1,Barcelona,14.714591977335635,Low
3887,23.038721789000537,88.46895405700916,628.1940965826054,0.13769123557634708,1,4,5,0,Berlin,4.288528892463633,Low
3888,43.37876024520141,76.79004335205978,400.5256436286065,0.37812227104091856,7,3,7,3,Paris,26.29485078396961,Low
3889,46.43048769878952,78.29284480589273,412.65994062368344,0.389913062709755,2,7,5,3,Paris,11.328276936734406,Low
3890,53.49611988516213,73.4144091220124,430.7036603043074,0.4973919737334509,7,7,9,2,Paris,24.522755702883146,Low
3891,51.928575842374364,72.44326519793684,605.9100424783146,0.37734497468045036,6,9,6,2,Barcelona,17.852022499516814,Low
3892,50.82571318808805,93.27167905167872,643.8880064673557,0.37473215830061957,4,7,3,4,Barcelona,16.495035539432614,Low
3893,37.00059493298066,56.60421925523586,485.2953393080318,0.30592531607278883,2,6,6,2,Amsterdam,9.159431640622087,Low
3894,25.919978628766923,53.10265428189351,487.83938884879626,0.44716916343404556,7,3,6,0,Berlin,21.74768522297053,Low
3895,41.06947242938599,51.920123728115556,569.639561485369,0.49873390478446333,7,4,1,2,Amsterdam,25.30818077666043,Low
3896,55.0163182520856,131.14136369192886,585.1991809286362,0.4116179480789729,5,8,7,2,Amsterdam,18.621074956415406,Low
3897,58.93454527524432,93.2585725417645,676.4338560137794,0.3450001511431234,9,6,3,0,Amsterdam,30.130365094004524,Low
3898,52.10549102297785,87.61230504200361,307.3442036736202,0.13158193077262728,3,9,1,0,Barcelona,9.447466614619628,Low
3899,49.29340822801734,53.56213324266422,503.0041009706045,0.390695652691851,9,8,1,4,Paris,24.694978995323712,Low
3900,48.79639648385965,95.58355751687071,339.7963436163234,0.38342462743278016,5,8,5,3,Paris,16.4731652194857,Low
